Time (sec);X Position (m);Y Position (m);Z Position (m);Roll Position (rad);Pitch Position (rad);Yaw Position (rad)
1.8975000000;0.0481632126;0.0191310451;-0.0164978213;-0.1239975929;-0.1011328152;-0.1136757080
1.9000000000;0.0482163677;0.0191425167;-0.0164588653;-0.1229135494;-0.1007928419;-0.1105722620
1.9025000000;0.0482693881;0.0191540122;-0.0164196468;-0.1211847580;-0.1003802463;-0.1080542997
1.9050000000;0.0483223048;0.0191655016;-0.0163804732;-0.1192006574;-0.1000671209;-0.1065057720
1.9075000000;0.0483751382;0.0191769545;-0.0163415646;-0.1174229898;-0.0999497795;-0.1058027293
1.9100000000;0.0484278966;0.0191883422;-0.0163031142;-0.1162179438;-0.1001113063;-0.1052220374
1.9125000000;0.0484805843;0.0191996427;-0.0162653223;-0.1157072145;-0.1006042464;-0.1039093430
1.9150000000;0.0485332062;0.0192108416;-0.0162283577;-0.1156739889;-0.1014208496;-0.1015213511
1.9175000000;0.0485857631;0.0192219289;-0.0161922920;-0.1158606704;-0.1024987994;-0.0984408563
1.9200000000;0.0486382419;0.0192328968;-0.0161570707;-0.1163948844;-0.1036533843;-0.0953416586
1.9225000000;0.0486906154;0.0192437425;-0.0161225729;-0.1177230684;-0.1045771656;-0.0926462180
1.9250000000;0.0487428551;0.0192544732;-0.0160887266;-0.1200350991;-0.1050487666;-0.0905391178
1.9275000000;0.0487949491;0.0192651074;-0.0160555642;-0.1229361027;-0.1051004920;-0.0891884663
1.9300000000;0.0488469019;0.0192756656;-0.0160231608;-0.1257738280;-0.1049450439;-0.0886397440
1.9325000000;0.0488987156;0.0192861577;-0.0159915310;-0.1280720870;-0.1048190123;-0.0887049530
1.9350000000;0.0489503763;0.0192965776;-0.0159606069;-0.1296994723;-0.1048659312;-0.0891140740
1.9375000000;0.0490018581;0.0193069090;-0.0159303191;-0.1308570267;-0.1051082744;-0.0896087259
1.9400000000;0.0490531373;0.0193171351;-0.0159006901;-0.1318637178;-0.1055250430;-0.0898717506
1.9425000000;0.0491041996;0.0193272442;-0.0158718471;-0.1329211101;-0.1060834201;-0.0895355350
1.9450000000;0.0491550338;0.0193372284;-0.0158439457;-0.1341446521;-0.1067134785;-0.0883604960
1.9475000000;0.0492056239;0.0193470813;-0.0158170886;-0.1356156148;-0.1072988822;-0.0865291000
1.9500000000;0.0492559517;0.0193568002;-0.0157913311;-0.1372516101;-0.1076834069;-0.0846774977
1.9525000000;0.0493060072;0.0193663912;-0.0157667541;-0.1388203312;-0.1077657831;-0.0833570958
1.9550000000;0.0493557983;0.0193758710;-0.0157434852;-0.1401755790;-0.1076295549;-0.0825080681
1.9575000000;0.0494053495;0.0193852616;-0.0157216185;-0.1414300117;-0.1074776785;-0.0815850629
1.9600000000;0.0494546913;0.0193945809;-0.0157011501;-0.1428042691;-0.1073859941;-0.0801565831
1.9625000000;0.0495038463;0.0194038373;-0.0156820291;-0.1443282693;-0.1072332249;-0.0783513816
1.9650000000;0.0495528228;0.0194130283;-0.0156642699;-0.1458236596;-0.1069061991;-0.0765650043
1.9675000000;0.0496016198;0.0194221443;-0.0156480069;-0.1469686615;-0.1064628652;-0.0748643745
1.9700000000;0.0496502349;0.0194311742;-0.0156334298;-0.1473274643;-0.1061048470;-0.0731267160
1.9725000000;0.0496986657;0.0194401108;-0.0156206280;-0.1467524962;-0.1060499827;-0.0715235220
1.9750000000;0.0497469082;0.0194489552;-0.0156094720;-0.1457710040;-0.1063812728;-0.0704765843
1.9775000000;0.0497949567;0.0194577163;-0.0155996612;-0.1451922442;-0.1069974324;-0.0703458137
1.9800000000;0.0498428081;0.0194664083;-0.0155909038;-0.1453832920;-0.1077005639;-0.0711806122
1.9825000000;0.0498904613;0.0194750469;-0.0155830367;-0.1461141973;-0.1082615407;-0.0726203287
1.9850000000;0.0499379092;0.0194836445;-0.0155759773;-0.1468854621;-0.1084597173;-0.0740497035
1.9875000000;0.0499851324;0.0194922063;-0.0155696252;-0.1472539045;-0.1081826918;-0.0747803078
1.9900000000;0.0500321049;0.0195007293;-0.0155638530;-0.1471166956;-0.1074950870;-0.0743658893
1.9925000000;0.0500788082;0.0195092040;-0.0155585622;-0.1467449083;-0.1065936444;-0.0731006999
1.9950000000;0.0501252405;0.0195176200;-0.0155537064;-0.1463181411;-0.1056695014;-0.0718935972
1.9975000000;0.0501714096;0.0195259687;-0.0155492439;-0.1456146968;-0.1047773472;-0.0715492653
2.0000000000;0.0502173194;0.0195342419;-0.0155450642;-0.1443694625;-0.1037906604;-0.0723990305
2.0025000000;0.0502629671;0.0195424281;-0.0155409615;-0.1426868423;-0.1025149473;-0.0742624507
2.0050000000;0.0503083551;0.0195505126;-0.0155366905;-0.1409467284;-0.1009589811;-0.0764872376
2.0075000000;0.0503535053;0.0195584824;-0.0155320518;-0.1394056612;-0.0994174009;-0.0783651244
2.0100000000;0.0503984528;0.0195663314;-0.0155269030;-0.1380378898;-0.0981827322;-0.0795527130
2.0125000000;0.0504432225;0.0195740587;-0.0155210810;-0.1367718896;-0.0973227326;-0.0799905586
2.0150000000;0.0504878128;0.0195816614;-0.0155143685;-0.1356313899;-0.0967982570;-0.0797455101
2.0175000000;0.0505322021;0.0195891304;-0.0155065811;-0.1345425476;-0.0966294608;-0.0790421448
2.0200000000;0.0505763706;0.0195964529;-0.0154976883;-0.1331643442;-0.0968532072;-0.0783288084
2.0225000000;0.0506203122;0.0196036207;-0.0154878187;-0.1311204311;-0.0974090913;-0.0782179798
2.0250000000;0.0506640331;0.0196106340;-0.0154771046;-0.1284527972;-0.0981824249;-0.0790358704
2.0275000000;0.0507075438;0.0196174998;-0.0154655080;-0.1256353237;-0.0990907819;-0.0803120481
2.0300000000;0.0507508539;0.0196242267;-0.0154528120;-0.1231119465;-0.1000229765;-0.0810351413
2.0325000000;0.0507939740;0.0196308201;-0.0154387812;-0.1210067984;-0.1007621690;-0.0805518186
2.0350000000;0.0508369218;0.0196372816;-0.0154233299;-0.1192708232;-0.1010879687;-0.0790731008
2.0375000000;0.0508797246;0.0196436105;-0.0154065487;-0.1178977581;-0.1009817951;-0.0774203844
2.0400000000;0.0509224088;0.0196498074;-0.0153885788;-0.1168616663;-0.1006817181;-0.0763683583
2.0425000000;0.0509649854;0.0196558744;-0.0153694643;-0.1159608628;-0.1005092229;-0.0760503144
2.0450000000;0.0510074433;0.0196618141;-0.0153491477;-0.1147400714;-0.1006516372;-0.0760797916
2.0475000000;0.0510497584;0.0196676290;-0.0153276319;-0.1125889096;-0.1010881256;-0.0762310143
2.0500000000;0.0510919061;0.0196733245;-0.0153051216;-0.1092931594;-0.1016584185;-0.0765716908
2.0525000000;0.0511338648;0.0196789106;-0.0152819583;-0.1055850697;-0.1021727024;-0.0770273910
2.0550000000;0.0511756121;0.0196844010;-0.0152584115;-0.1027654645;-0.1024977526;-0.0774636475
2.0575000000;0.0512171281;0.0196898098;-0.0152345442;-0.1016056585;-0.1025684366;-0.0781665114
2.0600000000;0.0512584094;0.0196951496;-0.0152102478;-0.1018179113;-0.1023741919;-0.0795806112
2.0625000000;0.0512994760;0.0197004315;-0.0151853896;-0.1025493920;-0.1020082063;-0.0815206051
2.0650000000;0.0513403591;0.0197056647;-0.0151599432;-0.1030659497;-0.1016702686;-0.0831850749
2.0675000000;0.0513810866;0.0197108571;-0.0151339809;-0.1030414104;-0.1015454133;-0.0839854689
2.0700000000;0.0514216786;0.0197160131;-0.0151075399;-0.1024848153;-0.1017182352;-0.0839644737
2.0725000000;0.0514621498;0.0197211309;-0.0150805432;-0.1015127480;-0.1021822639;-0.0834617310
2.0750000000;0.0515025084;0.0197262035;-0.0150528826;-0.1002996683;-0.1028560440;-0.0826948574
2.0775000000;0.0515427561;0.0197312255;-0.0150245402;-0.0991784323;-0.1036555262;-0.0816947001
2.0800000000;0.0515828930;0.0197361964;-0.0149955932;-0.0985254617;-0.1045543659;-0.0805482774
2.0825000000;0.0516229193;0.0197411173;-0.0149661205;-0.0984478128;-0.1054590245;-0.0795684934
2.0850000000;0.0516628305;0.0197459857;-0.0149361510;-0.0986568506;-0.1061290704;-0.0791370832
2.0875000000;0.0517026118;0.0197507957;-0.0149057004;-0.0987119925;-0.1063717222;-0.0795121259
2.0900000000;0.0517422430;0.0197555424;-0.0148748212;-0.0983494024;-0.1061984292;-0.0806856795
2.0925000000;0.0517817054;0.0197602260;-0.0148435946;-0.0975896089;-0.1056970908;-0.0822280967
2.0950000000;0.0518209840;0.0197648522;-0.0148120763;-0.0965533392;-0.1049442446;-0.0835442853
2.0975000000;0.0518600703;0.0197694288;-0.0147802523;-0.0950659482;-0.1040944789;-0.0843960076
2.1000000000;0.0518989670;0.0197739600;-0.0147480537;-0.0925683314;-0.1033039102;-0.0848987690
2.1025000000;0.0519376897;0.0197784433;-0.0147154338;-0.0886785029;-0.1025907245;-0.0851940696
2.1050000000;0.0519762620;0.0197828709;-0.0146824347;-0.0838044794;-0.1019177550;-0.0854933969
2.1075000000;0.0520147050;0.0197872327;-0.0146491630;-0.0789895730;-0.1012893391;-0.0861811705
2.1100000000;0.0520530298;0.0197915183;-0.0146157026;-0.0751217724;-0.1007287784;-0.0875439998
2.1125000000;0.0520912393;0.0197957174;-0.0145820731;-0.0723961735;-0.1002234845;-0.0895704809
2.1150000000;0.0521293345;0.0197998189;-0.0145482775;-0.0704089871;-0.0997072497;-0.0920937002
2.1175000000;0.0521673170;0.0198038126;-0.0145143775;-0.0686440986;-0.0991444782;-0.0949297529
2.1200000000;0.0522051851;0.0198076918;-0.0144805052;-0.0668981531;-0.0985903212;-0.0979279761
2.1225000000;0.0522429270;0.0198114540;-0.0144468045;-0.0652240462;-0.0980764580;-0.1009554346
2.1250000000;0.0522805232;0.0198151014;-0.0144133853;-0.0637154065;-0.0975297203;-0.1037637040
2.1275000000;0.0523179597;0.0198186427;-0.0143803213;-0.0624922055;-0.0969339964;-0.1060778708
2.1300000000;0.0523552386;0.0198220919;-0.0143476519;-0.0615520341;-0.0964613861;-0.1078621298
2.1325000000;0.0523923738;0.0198254626;-0.0143153942;-0.0606361977;-0.0962874858;-0.1092513325
2.1350000000;0.0524293835;0.0198287656;-0.0142835604;-0.0594987942;-0.0963902187;-0.1102704364
2.1375000000;0.0524662871;0.0198320062;-0.0142521344;-0.0580996391;-0.0966525882;-0.1108637625
2.1400000000;0.0525030994;0.0198351817;-0.0142210436;-0.0565094168;-0.0970039161;-0.1111873218
2.1425000000;0.0525398282;0.0198382846;-0.0141902152;-0.0549800908;-0.0974094394;-0.1116079616
2.1450000000;0.0525764821;0.0198413114;-0.0141596412;-0.0539368632;-0.0979289898;-0.1125082043
2.1475000000;0.0526130768;0.0198442658;-0.0141293361;-0.0535187297;-0.0987277495;-0.1142648758
2.1500000000;0.0526496269;0.0198471558;-0.0140992633;-0.0533665771;-0.0998226008;-0.1169846872
2.1525000000;0.0526861292;0.0198499875;-0.0140693366;-0.0531846332;-0.1009668476;-0.1201876087
2.1550000000;0.0527225574;0.0198527614;-0.0140394576;-0.0532332193;-0.1019073760;-0.1232356706
2.1575000000;0.0527588726;0.0198554749;-0.0140095251;-0.0540039962;-0.1025559997;-0.1258936970
2.1600000000;0.0527950379;0.0198581278;-0.0139794302;-0.0557165873;-0.1028853028;-0.1282325555
2.1625000000;0.0528310298;0.0198607290;-0.0139490430;-0.0583298292;-0.1028900703;-0.1303307441
2.1650000000;0.0528668417;0.0198632978;-0.0139181775;-0.0616992945;-0.1026812855;-0.1321674343
2.1675000000;0.0529024827;0.0198658604;-0.0138865833;-0.0655109372;-0.1024812695;-0.1337085949
2.1700000000;0.0529379726;0.0198684425;-0.0138540324;-0.0693523429;-0.1025016859;-0.1350368780
2.1725000000;0.0529733357;0.0198710679;-0.0138204591;-0.0730200532;-0.1028471466;-0.1363095020
2.1750000000;0.0530085963;0.0198737604;-0.0137859983;-0.0765412822;-0.1034697818;-0.1376919026
2.1775000000;0.0530437709;0.0198765405;-0.0137508498;-0.0798457770;-0.1041535191;-0.1393634449
2.1800000000;0.0530788611;0.0198794195;-0.0137150995;-0.0827070402;-0.1046374863;-0.1414128534
2.1825000000;0.0531138553;0.0198823994;-0.0136786718;-0.0850516801;-0.1048506988;-0.1437313499
2.1850000000;0.0531487448;0.0198854792;-0.0136414306;-0.0870163233;-0.1049592133;-0.1460471955
2.1875000000;0.0531835384;0.0198886600;-0.0136032975;-0.0886771894;-0.1051158773;-0.1480361840
2.1900000000;0.0532182624;0.0198919452;-0.0135642543;-0.0899148942;-0.1052493517;-0.1495194371
2.1925000000;0.0532529453;0.0198953375;-0.0135242211;-0.0905455657;-0.1051865364;-0.1504791644
2.1950000000;0.0532876062;0.0198988378;-0.0134829544;-0.0905153101;-0.1048862040;-0.1507508975
2.1975000000;0.0533222532;0.0199024467;-0.0134401129;-0.0899367708;-0.1044778907;-0.1499808627
2.2000000000;0.0533568930;0.0199061699;-0.0133954301;-0.0889831228;-0.1041707714;-0.1481473700
2.2025000000;0.0533915320;0.0199100197;-0.0133488012;-0.0878213314;-0.1041127030;-0.1458410890
2.2050000000;0.0534261641;0.0199140084;-0.0133002201;-0.0866917283;-0.1042567141;-0.1437641792
2.2075000000;0.0534607604;0.0199181399;-0.0132496800;-0.0859146398;-0.1044523798;-0.1422792719
2.2100000000;0.0534952800;0.0199224062;-0.0131971949;-0.0855561821;-0.1046613450;-0.1414794975
2.2125000000;0.0535296926;0.0199267925;-0.0131429513;-0.0852423637;-0.1049556139;-0.1412504535
2.2150000000;0.0535639891;0.0199312827;-0.0130874113;-0.0845677214;-0.1053442338;-0.1413383529
2.2175000000;0.0535981693;0.0199358615;-0.0130311919;-0.0834981521;-0.1057270779;-0.1416161360
2.2200000000;0.0536322212;0.0199405142;-0.0129747781;-0.0822009440;-0.1060321299;-0.1421707092
2.2225000000;0.0536661155;0.0199452262;-0.0129183244;-0.0805855714;-0.1063012317;-0.1430714323
2.2250000000;0.0536998209;0.0199499866;-0.0128617115;-0.0781751579;-0.1065886695;-0.1441051750
2.2275000000;0.0537333288;0.0199547913;-0.0128047692;-0.0745556982;-0.1068540736;-0.1448241268
2.2300000000;0.0537666650;0.0199596442;-0.0127474442;-0.0698810455;-0.1070111069;-0.1449260991
2.2325000000;0.0537998745;0.0199645515;-0.0126897855;-0.0648490566;-0.1070482738;-0.1444012706
2.2350000000;0.0538329906;0.0199695125;-0.0126318271;-0.0603222906;-0.1070285748;-0.1433691362
2.2375000000;0.0538660151;0.0199745155;-0.0125735382;-0.0568366371;-0.1069354848;-0.1420781335
2.2400000000;0.0538989224;0.0199795432;-0.0125148951;-0.0542347099;-0.1066724812;-0.1409127720
2.2425000000;0.0539316812;0.0199845814;-0.0124559786;-0.0519452635;-0.1062876167;-0.1402958281
2.2450000000;0.0539642745;0.0199896211;-0.0123969875;-0.0496114225;-0.1060379488;-0.1405498316
2.2475000000;0.0539967008;0.0199946514;-0.0123381456;-0.0472996265;-0.1061917129;-0.1415993064
2.2500000000;0.0540289606;0.0199996547;-0.0122795963;-0.0452273201;-0.1068231179;-0.1429394812
2.2525000000;0.0540610466;0.0200046109;-0.0122214089;-0.0434508462;-0.1077951812;-0.1440538435
2.2550000000;0.0540929461;0.0200095089;-0.0121636991;-0.0419119373;-0.1088967225;-0.1446500012
2.2575000000;0.0541246495;0.0200143513;-0.0121067221;-0.0406101017;-0.1099291493;-0.1446080851
2.2600000000;0.0541561498;0.0200191463;-0.0120508189;-0.0395010237;-0.1107356329;-0.1440103978
2.2625000000;0.0541874367;0.0200238939;-0.0119962625;-0.0384740473;-0.1112878060;-0.1430464505
2.2650000000;0.0542184940;0.0200285830;-0.0119431773;-0.0375608030;-0.1117341559;-0.1417287986
2.2675000000;0.0542493092;0.0200332017;-0.0118915990;-0.0368510270;-0.1122746721;-0.1399564501
2.2700000000;0.0542798874;0.0200377465;-0.0118415697;-0.0362565177;-0.1129770702;-0.1379663365
2.2725000000;0.0543102513;0.0200422197;-0.0117931677;-0.0356655483;-0.1137474972;-0.1363759801
2.2750000000;0.0543404257;0.0200466212;-0.0117464729;-0.0351912965;-0.1144506169;-0.1355801561
2.2775000000;0.0543704232;0.0200509462;-0.0117014957;-0.0350083293;-0.1150518498;-0.1353748526
2.2800000000;0.0544002444;0.0200551891;-0.0116581478;-0.0349917012;-0.1156414863;-0.1352662319
2.2825000000;0.0544298874;0.0200593466;-0.0116163338;-0.0347394194;-0.1162957757;-0.1349824605
2.2850000000;0.0544593509;0.0200634190;-0.0115760763;-0.0340697726;-0.1169794389;-0.1345497607
2.2875000000;0.0544886266;0.0200674104;-0.0115375007;-0.0333682883;-0.1176196232;-0.1339871705
2.2900000000;0.0545176936;0.0200713250;-0.0115007018;-0.0332672473;-0.1182065674;-0.1333109107
2.2925000000;0.0545465250;0.0200751640;-0.0114656687;-0.0339910321;-0.1187843932;-0.1326878917
2.2950000000;0.0545751042;0.0200789261;-0.0114323331;-0.0351653657;-0.1193509974;-0.1322340427
2.2975000000;0.0546034347;0.0200826123;-0.0114006553;-0.0362919835;-0.1198148973;-0.1319508525
2.3000000000;0.0546315343;0.0200862296;-0.0113706484;-0.0372561258;-0.1201216747;-0.1319635223
2.3025000000;0.0546594197;0.0200897890;-0.0113423229;-0.0382793148;-0.1203313809;-0.1323781771
2.3050000000;0.0546870953;0.0200933008;-0.0113156187;-0.0395102026;-0.1204422886;-0.1329508144
2.3075000000;0.0547145494;0.0200967692;-0.0112904143;-0.0408141508;-0.1203019712;-0.1333383075
2.3100000000;0.0547417614;0.0201001932;-0.0112666091;-0.0418463602;-0.1198316272;-0.1334711452
2.3125000000;0.0547687157;0.0201035723;-0.0112441686;-0.0422409555;-0.1191297752;-0.1333987741
2.3150000000;0.0547954133;0.0201069093;-0.0112230584;-0.0418367687;-0.1182919305;-0.1331059785
2.3175000000;0.0548218666;0.0201102081;-0.0112031469;-0.0407111914;-0.1173494280;-0.1325998766
2.3200000000;0.0548480858;0.0201134708;-0.0111842047;-0.0390246559;-0.1163922223;-0.1319566777
2.3225000000;0.0548740782;0.0201166985;-0.0111660093;-0.0370585936;-0.1155901033;-0.1312279854
2.3250000000;0.0548998624;0.0201198935;-0.0111484590;-0.0353000743;-0.1150488340;-0.1303826356
2.3275000000;0.0549254757;0.0201230585;-0.0111315913;-0.0341712033;-0.1146902060;-0.1295829729
2.3300000000;0.0549509599;0.0201261934;-0.0111154745;-0.0337529319;-0.1143588033;-0.1294271697
2.3325000000;0.0549763408;0.0201292918;-0.0111000696;-0.0339087409;-0.1140230408;-0.1304119358
2.3350000000;0.0550016238;0.0201323439;-0.0110852008;-0.0345440937;-0.1137498150;-0.1322472697
2.3375000000;0.0550268045;0.0201353446;-0.0110706313;-0.0355809965;-0.1135425988;-0.1341064245
2.3400000000;0.0550518810;0.0201382979;-0.0110561192;-0.0366532334;-0.1133152774;-0.1352911164
2.3425000000;0.0550768520;0.0201412120;-0.0110414077;-0.0370987361;-0.1129715036;-0.1354646487
2.3450000000;0.0551017120;0.0201440922;-0.0110262017;-0.0364665647;-0.1124558503;-0.1347182984
2.3475000000;0.0551264532;0.0201469384;-0.0110101719;-0.0348299250;-0.1117635314;-0.1335489591
2.3500000000;0.0551510745;0.0201497474;-0.0109930094;-0.0326108969;-0.1109255573;-0.1324777630
2.3525000000;0.0551755893;0.0201525174;-0.0109745027;-0.0303819497;-0.1099940425;-0.1317568174
2.3550000000;0.0552000243;0.0201552502;-0.0109545508;-0.0287449891;-0.1090862354;-0.1315247143
2.3575000000;0.0552244083;0.0201579487;-0.0109330724;-0.0281279131;-0.1083780001;-0.1320162424
2.3600000000;0.0552487580;0.0201606122;-0.0109099200;-0.0286981680;-0.1079146495;-0.1334164088
2.3625000000;0.0552730730;0.0201632363;-0.0108849072;-0.0304913666;-0.1075264757;-0.1355013169
2.3650000000;0.0552973443;0.0201658176;-0.0108579057;-0.0333454664;-0.1071072884;-0.1376068105
2.3675000000;0.0553215665;0.0201683585;-0.0108288816;-0.0365907317;-0.1068271395;-0.1390640103
2.3700000000;0.0553457354;0.0201708664;-0.0107978410;-0.0391835395;-0.1069388530;-0.1395872109
2.3725000000;0.0553698377;0.0201733499;-0.0107647492;-0.0404266035;-0.1075609327;-0.1392315461
2.3750000000;0.0553938481;0.0201758161;-0.0107295000;-0.0403697967;-0.1086861274;-0.1381247030
2.3775000000;0.0554177413;0.0201782701;-0.0106919640;-0.0394300682;-0.1102599493;-0.1364408561
2.3800000000;0.0554415038;0.0201807142;-0.0106520994;-0.0379198076;-0.1122243097;-0.1346254367
2.3825000000;0.0554651283;0.0201831475;-0.0106100291;-0.0360217341;-0.1144586354;-0.1332995011
2.3850000000;0.0554885974;0.0201855661;-0.0105659736;-0.0339173440;-0.1167120129;-0.1328562129
2.3875000000;0.0555118765;0.0201879643;-0.0105200841;-0.0317394688;-0.1187022105;-0.1333197356
2.3900000000;0.0555349307;0.0201903376;-0.0104723633;-0.0294740132;-0.1203020507;-0.1344164596
2.3925000000;0.0555577483;0.0201926842;-0.0104227545;-0.0271047631;-0.1216001281;-0.1357175140
2.3950000000;0.0555803522;0.0201950037;-0.0103712623;-0.0249261800;-0.1227778036;-0.1368825175
2.3975000000;0.0556027895;0.0201972953;-0.0103179707;-0.0235556503;-0.1239763715;-0.1377643289
2.4000000000;0.0556251058;0.0201995570;-0.0102629850;-0.0235388739;-0.1252581317;-0.1383500975
2.4025000000;0.0556473217;0.0202017877;-0.0102064140;-0.0249605654;-0.1266479689;-0.1386493627
2.4050000000;0.0556694275;0.0202039869;-0.0101484355;-0.0273478190;-0.1281782720;-0.1386018646
2.4075000000;0.0556913980;0.0202061559;-0.0100893585;-0.0298911047;-0.1298192126;-0.1380525906
2.4100000000;0.0557132092;0.0202082984;-0.0100295946;-0.0318389883;-0.1314230616;-0.1367912100
2.4125000000;0.0557348428;0.0202104202;-0.0099695481;-0.0328264294;-0.1327730169;-0.1347673806
2.4150000000;0.0557562872;0.0202125256;-0.0099095123;-0.0330390759;-0.1336714010;-0.1323094804
2.4175000000;0.0557775431;0.0202146140;-0.0098496692;-0.0330771824;-0.1340986086;-0.1300691289
2.4200000000;0.0557986332;0.0202166818;-0.0097901894;-0.0335020985;-0.1343017311;-0.1287162179
2.4225000000;0.0558196035;0.0202187255;-0.0097312875;-0.0345355450;-0.1346151846;-0.1285729168
